id,sex,employment,married,income,digital3
43391,0,student,0,0,.075126991
43392,0,unemployed,1,0,.61527103
43393,1,employed,1,11078,.32705525
43394,0,employed,1,12109,.054134723
43395,1,employed,1,70739,.23234685
43396,1,employed,1,18703,.53938824
43397,0,student,0,0,.8883239
43398,0,retired,1,42924,0
43399,1,employed,1,5755,.66502666
43400,1,employed,0,10177,.69545686
43401,1,unemployed,0,9895,.23886512
43402,0,unemployed,0,0,0
43403,1,employed,0,64963,.72921944
43404,1,retired,1,19079,0
43405,1,retired,0,42133,0
43406,1,student,0,0,.86694533
43407,1,retired,1,6155,0
43408,1,employed,1,6326,0
43409,1,employed,1,16087,.19569984
43410,1,retired,0,4346,0
43411,1,employed,1,20987,0
43412,1,employed,1,7898,.95771748
43413,1,employed,1,5872,0
43414,0,employed,1,52780,.67407298
43415,1,employed,1,8807,.025890959
43416,1,employed,1,8999,.07846728
43417,0,employed,1,4614,0
43418,0,employed,1,16730,.76997596
43419,1,unemployed,0,7763,.60202301
43420,0,unemployed,1,28717,.86286324
43421,0,employed,0,14132,0
43422,0,student,0,0,0
43423,0,employed,1,6010,.79687303
43424,0,employed,1,5140,.73470449
43425,0,student,0,0,.14281018
43426,1,employed,1,12882,.78483844
43427,1,employed,1,10034,.72450024
43428,0,retired,0,7568,0
43429,0,retired,1,2519,0
43430,1,retired,1,12309,.20362067
43431,0,student,0,22301,.60902619
43432,1,employed,0,13265,0
43433,1,unemployed,1,0,.010428048
43434,1,employed,1,89999,.57847834
43435,0,employed,1,20448,.72967738
43436,0,employed,0,7941,0
43437,1,employed,1,6283,.3007516
43438,0,employed,1,5274,.82042062
43439,1,student,0,0,.13709335
43440,1,employed,0,18757,.19856207
43441,1,employed,0,5584,0
43442,1,employed,0,12150,.32532004
43443,1,employed,1,6682,.50767779
43444,1,employed,1,36378,0
43445,1,employed,1,9651,.44285542
43446,0,retired,1,3983,0
43447,1,employed,0,9294,.55134678
43448,1,employed,1,15142,.57557857
43449,0,retired,1,5261,.37820435
43450,1,unemployed,1,13708,.73466104
43451,0,employed,1,10491,0
43452,0,employed,0,11004,0
43453,0,retired,1,3260,0
43454,1,unemployed,1,0,.12048685
43455,1,student,0,0,.90250421
43456,1,student,0,0,.99811482
43457,1,employed,1,19821,0
43458,0,unemployed,0,0,.84268469
43459,1,student,0,0,0
43460,1,student,0,0,.059780307
43461,1,employed,1,22401,.66892397
43462,0,unemployed,1,28048,.54130393
43463,1,student,0,4121,.59883869
43464,0,retired,0,8452,0
43465,1,employed,1,20554,.72094357
43466,1,student,0,0,.9025259
43467,1,employed,1,10396,.39154589
43468,1,unemployed,1,13703,.79242313
43469,1,retired,1,4140,.20562434
43470,0,unemployed,1,0,.22865078
43471,0,employed,0,5899,.44900793
43472,1,unemployed,0,0,0
43473,1,student,0,0,.82158887
43474,1,student,0,5442,0
43475,1,employed,0,446730,.66251016
43476,1,employed,1,12731,.11592155
43477,0,employed,1,8426,0
43478,1,employed,0,18652,.32788593
43479,0,student,0,3531,.9999432
43480,1,student,0,0,.9228273
43481,1,employed,1,84472,0
43482,0,retired,1,9695,.25926757
43483,1,employed,1,12278,.65373576
43484,1,employed,1,11152,.74260831
43485,0,employed,1,10721,.39260453
43486,0,employed,0,9247,.7324385
43487,1,employed,0,11130,.50835091
43488,0,retired,1,3997,.20015442
43489,1,retired,0,16350,.24274044
43490,0,employed,1,8293,0
43491,1,employed,0,11275,.49251908
43492,0,unemployed,0,10624,.76034874
43493,1,employed,0,16496,.50032431
43494,1,student,0,0,.88302374
43495,0,employed,1,5748,0
43496,0,employed,1,6577,.050884165
43497,1,unemployed,0,10504,.79628575
43498,0,unemployed,1,0,.13058054
43499,1,retired,1,15679,.22182362
43500,0,student,0,0,.36866423
43501,1,employed,0,34712,.65478665
43502,1,employed,1,19347,.15819295
43503,0,student,0,35624,.72345877
43504,1,employed,1,6108,.53634191
43505,0,employed,1,18411,.27695632
43506,0,student,0,0,.75587749
43507,1,student,0,12018,.89925975
43508,1,unemployed,1,0,.17243564
43509,1,employed,0,7293,.19049981
43510,1,employed,1,11514,0
43511,1,employed,1,38086,0
43512,0,employed,1,11187,0
43513,0,employed,0,34764,.098106727
43514,0,retired,1,3151,.28874528
43515,1,retired,1,19229,.33367771
43516,0,unemployed,1,12007,.88434792
43517,1,student,1,11139,.98404515
43518,0,employed,0,29310,.7746132
43519,0,student,0,0,.5306105
43520,1,employed,1,11677,.62586451
43521,0,retired,1,5821,.1880784
43522,1,retired,0,11673,.12720636
43523,1,employed,1,62287,.51982516
43524,1,unemployed,0,4695,.56794369
43525,1,unemployed,1,383012,.54663926
43526,1,employed,0,9383,0
43527,1,employed,1,67722,.34924781
43528,1,employed,1,9605,.47927871
43529,1,unemployed,1,0,.21706127
43530,0,retired,0,13236,.014523114
43531,1,student,0,0,.91784865
43532,0,student,0,0,.3652074
43533,1,employed,0,23981,.44319829
43534,0,student,0,3258,.7427181
43535,1,retired,1,3740,0
43536,0,student,0,0,.117071
43537,1,employed,1,23255,.58305097
43538,1,employed,1,8473,.64340645
43539,1,unemployed,0,8755,0
43540,0,student,1,0,.48608881
43541,0,unemployed,1,0,.65769577
43542,0,employed,1,239379,.20633696
43543,1,employed,1,71610,.49458233
43544,0,unemployed,0,21026,.38041791
43545,0,retired,0,6991,0
43546,1,employed,0,37253,.52558547
43547,1,employed,0,10951,.42594397
43548,0,unemployed,1,0,.29521149
43549,1,employed,1,6522,.56950754
43550,1,employed,1,8452,.93715924
43551,1,student,1,3519,.83613062
43552,0,employed,0,7513,.04599373
43553,0,employed,0,7619,.53484851
43554,1,unemployed,1,0,.58649367
43555,1,employed,1,7891,.69485801
43556,1,employed,1,9572,.9708665
43557,1,employed,0,8301,.65490431
43558,1,employed,1,23034,.44005752
43559,1,retired,1,63636,.30880964
43560,0,retired,1,5078,.14357993
43561,1,unemployed,1,0,.44243324
43562,0,employed,1,6098,0
43563,1,employed,1,13062,.67942429
43564,0,student,0,0,.74414003
43565,1,employed,1,9258,0
43566,1,employed,1,12946,0
43567,1,employed,0,68929,.69469935
43568,1,employed,1,19893,0
43569,1,employed,1,16140,0
43570,1,employed,1,39445,.5471642
43571,1,unemployed,0,7866,.084809646
43572,0,retired,1,13068,0
43573,1,employed,0,8313,.36112356
43574,1,employed,0,5528,.79507637
43575,1,unemployed,0,8219,.10015231
43576,0,employed,0,6212,.19181913
43577,0,employed,1,52879,.73350024
43578,0,unemployed,1,0,.75517851
43579,0,employed,1,6049,.260598
43580,0,employed,1,8300,.74594575
43581,1,employed,0,20127,.76841605
43582,0,student,0,13491,.85267884
43583,0,student,1,23275,.85131782
43584,0,student,1,0,.91084564
43585,1,employed,1,123453,.24535872
43586,1,employed,1,6115,.24781363
43587,0,unemployed,1,8072,.12193096
43588,0,employed,1,6886,0
43589,1,employed,1,101916,0
43590,1,employed,1,6564,.33423722
43591,0,employed,1,5142,.5973112
43592,0,unemployed,1,8747,.52137566
43593,0,employed,1,7564,0
43594,1,retired,0,12792,.26213044
43595,1,employed,0,35230,0
43596,0,employed,0,13029,.64910138
43597,0,student,0,0,.51286674
43598,1,employed,0,7446,0
43599,1,student,0,0,.84479845
43600,1,employed,1,83220,.37729877
43601,1,employed,1,23530,.033108607
43602,0,unemployed,1,18863,.74585801
43603,0,student,0,0,.81927353
43604,1,employed,1,6242,.71168029
43605,0,employed,1,18445,.5884645
43606,0,unemployed,1,0,0
43607,1,employed,1,15488,.53549558
43608,0,employed,0,307047,.88929313
43609,0,employed,1,8725,.74636269
43610,0,employed,1,6276,.67801988
43611,0,employed,1,8627,.5441165
43612,0,employed,0,28054,0
43613,1,retired,1,13989,0
43614,0,unemployed,1,0,.60879046
43615,1,employed,1,33330,.75552487
43616,1,employed,0,10897,0
43617,1,unemployed,0,64024,.89934659
43618,0,employed,0,78534,.59804696
43619,0,employed,0,777946,.71336985
43620,1,employed,1,13576,.58311993
43621,0,employed,1,24588,0
43622,1,employed,1,48567,.45211038
43623,1,employed,1,55329,.5902167
43624,0,employed,1,7843,.39994517
43625,0,employed,0,5359,0
43626,0,employed,0,12125,.5595383
43627,0,student,0,0,.35818464
43628,1,employed,1,12806,0
43629,0,employed,1,17271,.58831543
43630,1,employed,1,8045,.57728016
43631,1,employed,1,18147,0
43632,1,employed,1,9889,0
43633,0,employed,1,10874,.017869482
43634,1,employed,0,27736,.027082039
43635,0,employed,0,17073,.59668779
43636,1,employed,1,12428,.3931981
43637,1,employed,1,81301,0
43638,1,student,0,16560,.72552544
43639,0,employed,1,6966,.059064057
43640,1,employed,1,51205,.64145118
43641,0,employed,1,16740,.47948164
43642,1,student,0,0,.71941465
43643,1,student,0,5314,.20304018
43644,1,employed,0,150453,.60583681
43645,1,employed,1,5993,.21408603
43646,0,student,0,13460,.92871201
43647,0,employed,1,38153,.38860863
43648,1,employed,1,22044,0
43649,1,employed,1,11907,.74522424
43650,1,retired,1,7756,.23819356
43651,1,employed,1,13943,.16025068
43652,0,employed,1,10041,0
43653,0,employed,1,268838,.89050031
43654,1,retired,1,40824,0
43655,0,employed,1,12504,.26489881
43656,1,employed,1,9702,.44327936
43657,1,employed,1,6946,.081425503
43658,0,employed,1,4109,.25355825
43659,1,student,0,0,0
43660,1,retired,0,6901,0
43661,1,employed,1,24542,.88277858
43662,0,employed,0,12290,.11323865
43663,1,employed,1,66397,.57175559
43664,0,retired,1,3475,.31205267
43665,0,employed,1,5522,.47009027
43666,1,employed,1,17246,.35611802
43667,1,employed,1,23104,.73652554
43668,0,retired,1,4141,.25255573
43669,1,employed,1,28937,.66307008
43670,0,unemployed,0,0,.65824753
43671,1,student,0,0,0
43672,0,student,1,17704,.50920051
43673,1,student,0,0,.60758728
43674,0,employed,0,41537,.43356103
43675,1,employed,0,23835,.57093787
43676,1,employed,1,5459,.48313081
43677,0,unemployed,1,9974,.56698322
43678,1,student,0,33069,.88607323
43679,0,employed,1,4227,0
43680,0,employed,1,18051,.70589781
43681,1,employed,1,13555,.17442469
43682,0,employed,0,21454,.78391355
43683,1,retired,0,3771,.085866511
43684,0,unemployed,1,0,.29304892
43685,1,employed,1,8158,.73886663
43686,1,student,0,0,.74688762
43687,0,employed,1,8670,.21158414
43688,0,retired,1,19625,.2538712
43689,1,employed,0,15635,.57978499
43690,1,unemployed,1,14836,.59112293
43691,1,retired,1,4416,0
43692,0,unemployed,1,0,.50844121
43693,0,employed,0,6247,0
43694,1,employed,1,7438,.49039418
43695,1,employed,1,9154,.75407606
43696,1,employed,0,8605,.2486314
43697,1,employed,1,7600,.51984876
43698,0,retired,1,34847,.22757694
43699,1,employed,1,16036,0
43700,0,retired,0,17380,0
43701,1,unemployed,1,0,.60767305
43702,1,student,0,0,.89345026
43703,1,employed,0,7993,0
43704,0,student,0,0,.97673386
43705,1,employed,1,16291,.85051358
43706,1,unemployed,1,32545,.15191701
43707,1,student,0,0,.80790144
43708,1,unemployed,1,18542,.58550119
43709,1,employed,0,15757,.062702581
43710,1,unemployed,1,14745,.50352722
43711,1,employed,1,11740,.73052317
43712,0,employed,1,11457,.69172233
43713,0,employed,1,12237,0
43714,1,unemployed,0,15268,0
43715,0,student,0,0,.85391212
43716,0,employed,1,11530,0
43717,1,employed,1,23199,.66880512
43718,0,retired,0,2852,0
43719,1,employed,1,23317,.32338136
43720,1,employed,1,6389,0
43721,1,retired,0,3775,.25908524
43722,1,student,0,0,.85633606
43723,0,employed,1,25593,.64035696
43724,0,employed,1,16772,.65399724
43725,1,employed,0,50610,.50474554
43726,1,employed,1,8183,0
43727,0,employed,1,19622,.45097718
43728,1,student,0,2549,.8743602
43729,1,student,0,0,.84986126
43730,1,unemployed,0,9490,.53975499
43731,0,retired,0,3772,.2417316
43732,1,employed,1,13748,0
43733,0,student,0,0,.41772944
43734,1,unemployed,1,0,.3916474
43735,0,unemployed,0,8448,0
43736,1,student,0,0,.85095793
43737,0,employed,1,46293,.50683945
43738,1,employed,1,32301,0
43739,0,employed,1,5114,.52994567
43740,1,employed,1,9600,.7896235
43741,1,retired,1,4951,.31639189
43742,1,unemployed,1,0,.073243737
43743,0,employed,1,92255,0
43744,1,employed,1,7204,.015366439
43745,1,employed,1,5690,.81240588
43746,0,employed,0,9062,.12885119
43747,0,employed,1,33537,.18575835
43748,0,employed,1,7838,.3435885
43749,1,employed,1,13877,.51038373
43750,1,employed,1,14444,.69856018
43751,1,employed,1,17222,.6489045
43752,1,employed,1,9239,0
43753,1,employed,0,13559,.19790098
43754,1,retired,1,8402,.099880435
43755,1,employed,1,50828,.40687573
43756,1,employed,0,9214,.034561131
43757,1,employed,0,19536,.59063005
43758,1,employed,0,20125,.61364281
43759,1,employed,1,11109,.51657557
43760,1,unemployed,1,52246,.62118077
43761,0,unemployed,0,64058,0
43762,0,employed,1,8137,.82957965
43763,1,employed,1,31773,0
43764,1,employed,1,12038,.20470618
43765,1,employed,1,11097,.10038193
43766,0,employed,1,21025,.28062195
43767,1,student,0,13390,0
43768,0,student,0,0,.37152401
43769,0,student,1,0,.3069067
43770,0,retired,1,5772,.23106524
43771,1,employed,0,15918,.71864378
43772,1,employed,1,12895,0
43773,1,retired,0,3472,0
43774,0,employed,0,5757,.53803617
43775,0,student,0,6496,.77896684
43776,1,retired,0,6144,.10533199
43777,1,retired,1,7375,.027191918
43778,0,unemployed,1,0,.57045478
43779,1,employed,1,6188,.8348549
43780,1,unemployed,1,0,.43439165
43781,1,unemployed,1,0,.9557085
43782,1,unemployed,0,8226,.11383271
43783,1,employed,1,18201,.59491956
43784,1,retired,0,11538,0
43785,1,employed,1,22488,.58926231
43786,1,employed,1,10039,.30424154
43787,0,employed,0,14642,.63281006
43788,0,employed,1,61641,.65415025
43789,1,employed,1,12327,.55438155
43790,0,unemployed,1,10707,.56741554
43791,1,employed,1,5434,.61289066
43792,0,employed,1,11354,0
43793,0,employed,1,10870,0
43794,1,student,0,0,.16210787
43795,0,unemployed,0,0,.29539314
43796,1,retired,0,4606,0
43797,1,retired,1,4297,0
43798,1,retired,1,1787,.2030365
43799,0,employed,1,7724,.66615003
43800,0,employed,1,11432,.68102348
43801,0,employed,1,14823,.59245223
43802,1,employed,1,10670,0
43803,1,employed,0,7628,.12228742
43804,1,employed,0,6496,0
43805,1,employed,1,13869,0
43806,1,student,0,15934,.77510649
43807,0,retired,1,13014,.30962026
43808,1,student,0,0,.72494632
43809,1,employed,1,15511,.78985929
43810,0,student,0,0,.85823607
43811,1,employed,0,11089,0
43812,0,employed,1,8703,.054277789
43813,0,employed,1,104790,0
43814,1,employed,1,6990,.59764093
43815,0,unemployed,1,0,.67212957
43816,1,employed,1,11110,.64727348
43817,1,employed,1,48408,.60203218
43818,0,retired,1,16061,.29044771
43819,0,student,0,4876,0
43820,0,student,0,0,.032491002
43821,1,employed,0,33954,.54784811
43822,0,retired,1,8930,.24367714
43823,0,employed,0,12048,.33682564
43824,0,employed,1,30501,.029082555
43825,0,employed,0,11438,0
43826,0,student,0,0,0
43827,1,retired,0,3538,.29941115
43828,1,employed,0,21580,.75894338
43829,1,unemployed,1,5767,0
43830,0,employed,1,4578,0
43831,0,employed,1,6406,.58433396
43832,1,employed,1,6136,.43704933
43833,0,retired,0,21211,0
43834,1,employed,0,7905,.45515075
43835,1,employed,1,7556,.58378088
43836,1,unemployed,0,16246,.97214276
43837,1,employed,1,9995,.75369567
43838,0,unemployed,0,0,.66223425
43839,1,employed,1,10491,.026968172
43840,1,employed,1,19515,.28101724
43841,0,retired,1,6412,.053452693
43842,1,student,0,0,.32075039
43843,1,employed,0,21132,.72160351
43844,1,student,0,0,.93315852
43845,0,student,0,0,.84373224
43846,1,student,0,13792,.83720362
43847,1,employed,0,22412,.21445666
43848,0,employed,0,8525,.69017714
43849,1,employed,1,5222,.593023
43850,1,employed,1,10164,.61375374
43851,1,employed,0,45950,.62275326
43852,1,unemployed,1,0,.87488317
43853,1,employed,0,32531,.53837138
43854,1,employed,1,12058,.17547341
43855,0,employed,1,34200,.79461157
43856,0,unemployed,1,0,0
43857,1,employed,0,22080,.53304702
43858,0,student,0,16519,0
43859,1,employed,0,10552,.12102684
43860,1,employed,1,16491,.25805414
43861,0,retired,0,22013,0
43862,1,employed,1,7381,0
43863,1,unemployed,1,0,.56290632
43864,0,unemployed,1,9789,.049501035
43865,1,student,0,6843,.90559435
43866,1,retired,1,9689,.39532313
43867,0,retired,0,26136,0
43868,1,unemployed,0,17007,.56536967
43869,1,employed,0,27036,.44917452
43870,0,employed,1,9717,.73776656
43871,0,employed,1,34999,.60377151
43872,0,employed,0,16512,0
43873,0,student,1,21095,.72187519
43874,0,employed,1,11641,0
43875,0,retired,0,2746,0
43876,0,retired,1,6543,0
43877,1,employed,1,6457,.30980873
43878,1,employed,1,7550,0
43879,1,student,0,4864,.88228488
43880,1,employed,0,30428,0
43881,1,employed,1,10542,.12523228
43882,1,employed,0,6399,.17894676
43883,0,student,0,1509,.51932889
43884,0,employed,1,7756,.60786992
43885,1,employed,1,10080,.84527034
43886,0,employed,0,9117,0
43887,1,unemployed,0,5485,0
43888,1,employed,0,37503,.23460093
43889,0,employed,1,7353,.14758861
43890,1,retired,1,4058,0
43891,1,unemployed,1,23938,.65902901
43892,0,student,0,0,.018306084
43893,0,student,0,0,.83358943
43894,1,employed,1,33063,.61445826
43895,0,student,0,0,0
43896,0,unemployed,1,9207,.16278759
43897,1,employed,1,15065,0
43898,1,unemployed,0,0,.76562756
43899,0,unemployed,1,0,.39560148
43900,0,retired,0,6114,.25992253
43901,0,employed,1,16487,.68867916
43902,0,retired,1,8953,0
43903,1,student,0,10379,.97515458
43904,1,retired,1,217803,0
43905,1,employed,1,16672,.69629443
43906,1,employed,1,83493,0
43907,0,retired,0,4748,.23127107
43908,1,employed,1,33427,.48676261
43909,1,retired,1,777,.31785831
43910,1,retired,0,4707,.004032
43911,1,employed,0,6279,0
43912,1,unemployed,1,24247,.91283858
43913,0,student,0,6803,.66809821
43914,0,student,0,0,.77303064
43915,1,unemployed,0,0,.56671846
43916,0,employed,1,8676,.68644363
43917,1,employed,1,11994,.42017204
43918,1,employed,1,5471,.50123191
43919,0,employed,1,12559,0
43920,1,employed,1,13863,.32200459
43921,0,employed,1,15334,.87371385
43922,0,employed,1,50642,.25305367
43923,0,student,0,7483,.29329482
43924,0,student,0,69628,0
43925,1,employed,0,12448,.59907675
43926,0,unemployed,1,6524,.7691319
43927,1,employed,1,18012,0
43928,1,student,0,7944,.86814725
43929,0,employed,1,6412,0
43930,0,employed,1,12562,.59223318
43931,0,unemployed,1,11389,.68510723
43932,0,employed,1,26237,.92554885
43933,1,employed,1,35374,.53889018
43934,1,student,0,0,.81073135
43935,0,employed,1,11140,0
43936,0,unemployed,1,7916,.75249034
43937,0,employed,1,4482,.83215106
43938,0,student,0,0,.73193699
